site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
cyrusone_aurora_chi1_chi2,2022,shrub_and_scrub,0.04888712888352701,1266.435173034668,0.7540783036830637,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,built,0.41701287315257096,118747.98594548849,70.70656415281275,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,bare,0.09279625530596623,4983.019600123986,2.967058280825316,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2022,snow_and_ice,0.05619700047242341,0.0,0.0,47,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,water,0.04337992234687713,2704.868740665212,1.6105702645312892,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,trees,0.03697533635565462,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,grass,0.03838515790850729,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,flooded_vegetation,0.0304300720316577,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,crops,0.04774142053865967,160.97123221603096,0.09584771199963718,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,shrub_and_scrub,0.033678534019623514,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,built,0.5879003821924531,165078.943327361,98.29358202346907,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,bare,0.10422233145706065,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2023,snow_and_ice,0.0566215333364275,0.0,0.0,60,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,water,0.042022081749661835,2319.5442386402806,1.3811350332290642,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,trees,0.03950026340293377,1553.8529096117209,0.9252165378866398,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,grass,0.040375532176949,475.0316484039906,0.2828498980851079,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,flooded_vegetation,0.029520413852662707,0.0,0.0,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,crops,0.04539909637780821,0.0,0.0,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,shrub_and_scrub,0.030302388087650588,0.0,0.0,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,built,0.634800665724301,163596.35450358625,97.4107985307992,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,bare,0.07860122387349136,0.0,0.0,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2024,snow_and_ice,0.0501717700232063,0.0,0.0,55,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,water,0.043347992323251434,1983.882097431257,1.181270449993427,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,trees,0.04041046596592369,2535.712897057627,1.5098491582941416,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,grass,0.0393651324547239,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,flooded_vegetation,0.029667743255149613,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,crops,0.042948431148613235,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,shrub_and_scrub,0.030976232989128268,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,built,0.6277210767063794,163425.18830575334,97.30888039171244,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,bare,0.0852951911859054,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2025,snow_and_ice,0.05288867305506474,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,water,0.04223323009554053,2799.8126650641952,1.6671030859344098,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,trees,0.03709412728405085,980.6877078486425,0.5839346055158048,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,grass,0.03984138137341516,260.0112288231943,0.15481947323029432,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,flooded_vegetation,0.030859472883838404,0.0,0.0,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,crops,0.045357050354767364,11.393759424546186,0.006784229435800376,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,shrub_and_scrub,0.03162070419236275,0.0,0.0,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,built,0.6123605121248319,163892.87793908163,97.5873586058837,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,bare,0.086423561186054,0.0,0.0,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2026,snow_and_ice,0.05537156411304195,0.0,0.0,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_iii,2016,water,0.04899093082190291,18.695124487783396,0.014358682768776904,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_iii,2016,trees,0.052235890024693164,870.7895936853745,0.6688049358671536,15,GOOGLE/DYNAMICWORLD/V1,10
