site_group_id,canonical_name,sources,source_count,member_count,primary_source,primary_source_layer,primary_record_uid,status_summary,is_currently_built,has_pipeline_status,state,county,city,latitude,longitude,coordinate_valid,geometry_type,operator_summary,name_aliases,facility_size_sqft,campus_area_sqft,mw_summary,reference_confidence,match_notes
site_02432,Meta,PNNL,1,1,PNNL,building,PNNL:building_01253282104,Operating/inferred,True,False,IA,Polk County,,41.67582283535729,-93.50603124097204,True,Polygon,Meta,Meta,601076.0,,,single_source_geometry,
site_02433,Windbreak Cable,PNNL,1,1,PNNL,building,PNNL:building_01268789798,Operating/inferred,True,False,WY,Laramie County,,41.18260120002003,-104.0684983,True,Polygon,,Windbreak Cable,1114.0,,,single_source_geometry,
site_02434,,PNNL,1,1,PNNL,building,PNNL:building_01269259655,Operating/inferred,True,False,VA,Manassas city,,38.740435867935545,-77.50398435557676,True,Polygon,,,95987.0,,,single_source_geometry,
site_02435,NTT Chicago CH2,PNNL,1,1,PNNL,building,PNNL:building_01271571726,Operating/inferred,True,False,IL,DuPage County,,41.98896681192547,-88.00725702699874,True,Polygon,NTT,NTT Chicago CH2,115555.0,,,single_source_geometry,
site_02436,,PNNL,1,1,PNNL,building,PNNL:building_01276373853,Operating/inferred,True,False,OR,Crook County,,44.28575425519378,-120.8699210224936,True,Polygon,,,275217.0,,,single_source_geometry,
site_02437,Involta-Akron,PNNL,1,1,PNNL,building,PNNL:building_01278541792,Operating/inferred,True,False,OH,Summit County,,41.057431068795566,-81.52197151267426,True,Polygon,,Involta-Akron,59427.0,,,single_source_geometry,
site_02438,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280340214,Operating/inferred,True,False,VA,Prince William County,,38.80289734729966,-77.6221271999352,True,Polygon,Amazon Web Services,Amazon Web Services,129225.0,,,single_source_geometry,
site_02439,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344148,Operating/inferred,True,False,OH,Union County,,40.13418977024933,-83.21583366417357,True,Polygon,Amazon Web Services,Amazon Web Services,233609.0,,,single_source_geometry,
site_02440,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344149,Operating/inferred,True,False,OR,Umatilla County,,45.92059672458088,-119.22880463589557,True,Polygon,Amazon Web Services,Amazon Web Services,225421.0,,,single_source_geometry,
site_02441,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344150,Operating/inferred,True,False,OR,Umatilla County,,45.920560005801455,-119.22700425422059,True,Polygon,Amazon Web Services,Amazon Web Services,217375.0,,,single_source_geometry,
site_02442,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344151,Operating/inferred,True,False,OR,Umatilla County,,45.919515285726376,-119.22609033042734,True,Polygon,Amazon Web Services,Amazon Web Services,16064.0,,,single_source_geometry,
site_02443,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344153,Operating/inferred,True,False,OR,Umatilla County,,45.88251750222229,-119.3416517837596,True,Polygon,Amazon Web Services,Amazon Web Services,218698.0,,,single_source_geometry,
site_02444,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344154,Operating/inferred,True,False,OR,Morrow County,,45.86225295877379,-119.60511168543225,True,Polygon,Amazon Web Services,Amazon Web Services,211930.0,,,single_source_geometry,
site_02445,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344155,Operating/inferred,True,False,OR,Morrow County,,45.85803760730771,-119.60487161226038,True,Polygon,Amazon Web Services,Amazon Web Services,12811.0,,,single_source_geometry,
site_02446,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344156,Operating/inferred,True,False,OR,Morrow County,,45.840670297393935,-119.65130207689772,True,Polygon,Amazon Web Services,Amazon Web Services,13923.0,,,single_source_geometry,
site_02447,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01280344157,Operating/inferred,True,False,OR,Morrow County,,45.81993095962179,-119.63208588156591,True,Polygon,Amazon Web Services,Amazon Web Services,212775.0,,,single_source_geometry,
site_02448,UPS Data Center,PNNL,1,1,PNNL,building,PNNL:building_01282332209,Operating/inferred,True,False,GA,Forsyth County,,34.10338317620051,-84.2149739266172,True,Polygon,,UPS Data Center,173693.0,,,single_source_geometry,
site_02449,Microsoft,PNNL,1,1,PNNL,building,PNNL:building_01283734104,Operating/inferred,True,False,AZ,Maricopa County,,33.44634015387983,-112.37391953991316,True,Polygon,Microsoft,Microsoft,238581.0,,,single_source_geometry,
site_02450,Google,PNNL,1,1,PNNL,building,PNNL:building_01287260553,Operating/inferred,True,False,VA,Prince William County,,38.7744165289811,-77.58562711780785,True,Polygon,Google,Google,289621.0,,,single_source_geometry,
site_02451,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01287260554,Operating/inferred,True,False,VA,Prince William County,,38.80185736221658,-77.62121027768342,True,Polygon,Amazon Web Services,Amazon Web Services,127010.0,,,single_source_geometry,
site_02452,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01287260555,Operating/inferred,True,False,VA,Prince William County,,38.80125678726276,-77.62048061962223,True,Polygon,Amazon Web Services,Amazon Web Services,130170.0,,,single_source_geometry,
site_02453,,PNNL,1,1,PNNL,building,PNNL:building_01287260559,Operating/inferred,True,False,VA,Prince William County,,38.758875222417394,-77.51665238523324,True,Polygon,,,139592.0,,,single_source_geometry,
site_02454,Google,PNNL,1,1,PNNL,building,PNNL:building_01287260560,Operating/inferred,True,False,IA,Pottawattamie County,,41.17359488843065,-95.79220329121617,True,Polygon,Google,Google,294718.0,,,single_source_geometry,
site_02455,Google,PNNL,1,1,PNNL,building,PNNL:building_01287260561,Operating/inferred,True,False,IA,Pottawattamie County,,41.17359750472643,-95.78867836937772,True,Polygon,Google,Google,296835.0,,,single_source_geometry,
site_02456,42311 THUNDERBALL DR,PNNL,1,1,PNNL,building,PNNL:building_01292897241,Operating/inferred,True,False,VA,Loudoun County,,39.042552536948456,-77.53829965963824,True,Polygon,True North Data Solutions,42311 THUNDERBALL DR,40683.0,,,single_source_geometry,
site_02457,42255 THUNDERBALL DR,PNNL,1,1,PNNL,building,PNNL:building_01292897242,Operating/inferred,True,False,VA,Loudoun County,,39.04162316420013,-77.53922373708994,True,Polygon,True North Data Solutions,42255 THUNDERBALL DR,60458.0,,,single_source_geometry,
site_02458,42254 THUNDERBALL DR,PNNL,1,1,PNNL,building,PNNL:building_01292897243,Operating/inferred,True,False,VA,Loudoun County,,39.04350173521111,-77.54087429950766,True,Polygon,True North Data Solutions,42254 THUNDERBALL DR,77498.0,,,single_source_geometry,
site_02459,Modesto Junior College West Data Center,PNNL,1,1,PNNL,building,PNNL:building_01296163129,Operating/inferred,True,False,CA,Stanislaus County,,37.66514737401328,-121.04003747175075,True,Polygon,Yosemite Community College District,Modesto Junior College West Data Center,6017.0,,,single_source_geometry,
site_02460,GVTC,PNNL,1,1,PNNL,building,PNNL:building_01296723872,Operating/inferred,True,False,TX,Bexar County,,29.68640301722139,-98.4626474985889,True,Polygon,GVTC,GVTC,445.0,,,single_source_geometry,
site_02461,Stream Data Centers,PNNL,1,1,PNNL,building,PNNL:building_01300765126,Operating/inferred,True,False,TX,Dallas County,,32.9836681552358,-96.65427329455417,True,Polygon,,Stream Data Centers,280635.0,,,single_source_geometry,
site_02462,,PNNL,1,1,PNNL,building,PNNL:building_01301654224,Operating/inferred,True,False,VA,Loudoun County,,38.95006466711818,-77.55887032015698,True,Polygon,,,130174.0,,,single_source_geometry,
site_02463,Ark Duluth Data Center,PNNL,1,1,PNNL,building,PNNL:building_01307072785,Operating/inferred,True,False,MN,St. Louis County,,46.82746658999977,-92.13043071418325,True,Polygon,,Ark Duluth Data Center,27162.0,,,single_source_geometry,
site_02464,Flexential Charlotte - North,PNNL,1,1,PNNL,building,PNNL:building_01307920829,Operating/inferred,True,False,NC,Mecklenburg County,,35.32975386752092,-80.76578188627896,True,Polygon,Flexential,Flexential Charlotte - North,62809.0,,,single_source_geometry,
site_02465,,PNNL,1,1,PNNL,building,PNNL:building_01312792611,Operating/inferred,True,False,IL,DeKalb County,,41.88853040860736,-88.72185807435966,True,Polygon,Meta,,568454.0,,,single_source_geometry,
site_02466,,PNNL,1,1,PNNL,building,PNNL:building_01312792612,Operating/inferred,True,False,IL,DeKalb County,,41.88928381978822,-88.73105377072714,True,Polygon,Meta,,568442.0,,,single_source_geometry,
site_02467,,PNNL,1,1,PNNL,building,PNNL:building_01312792613,Operating/inferred,True,False,IL,DeKalb County,,41.89027497092366,-88.72635519613044,True,Polygon,Meta,,320184.0,,,single_source_geometry,
site_02468,Google,PNNL,1,1,PNNL,building,PNNL:building_01312801354,Operating/inferred,True,False,NE,Sarpy County,,41.1379099302681,-96.15143114556095,True,Polygon,Google,Google,297414.0,,,single_source_geometry,
site_02469,,PNNL,1,1,PNNL,building,PNNL:building_01313995085,Operating/inferred,True,False,CA,Santa Clara County,,37.370642952923895,-121.97450722223287,True,Polygon,,,124069.0,,,single_source_geometry,
site_02470,Vantage Santa Clara CA2,PNNL,1,1,PNNL,building,PNNL:building_01314010354,Operating/inferred,True,False,CA,Santa Clara County,,37.36403183434052,-121.9468448755741,True,Polygon,Vantage Data Centers,Vantage Santa Clara CA2,132031.0,,,single_source_geometry,
site_02471,Apple,PNNL,1,1,PNNL,building,PNNL:building_01318322780,Operating/inferred,True,False,IA,Dallas County,,41.616851127761585,-93.92440196315309,True,Polygon,Apple,Apple,313804.0,,,single_source_geometry,
site_02472,,PNNL,1,1,PNNL,building,PNNL:building_01319724559,Operating/inferred,True,False,OH,Delaware County,,40.22452425388648,-83.04586008454727,True,Polygon,,,307645.0,,,single_source_geometry,
site_02473,DC BLOX Myrtle Beach Cable Landing Station,PNNL,1,1,PNNL,building,PNNL:building_01320038649,Operating/inferred,True,False,SC,Horry County,,33.674583221801456,-78.94369603285817,True,Polygon,,DC BLOX Myrtle Beach Cable Landing Station,91946.0,,,single_source_geometry,
site_02474,,PNNL,1,1,PNNL,building,PNNL:building_01320683840,Operating/inferred,True,False,NV,Storey County,,39.51151960465572,-119.48330528884722,True,Polygon,,,390893.0,,,single_source_geometry,
site_02475,,PNNL,1,1,PNNL,building,PNNL:building_01333205262,Operating/inferred,True,False,VA,Loudoun County,,39.05842724907653,-77.54975704380365,True,Polygon,,,200169.0,,,single_source_geometry,
site_02476,,PNNL,1,1,PNNL,building,PNNL:building_01333205263,Operating/inferred,True,False,VA,Loudoun County,,39.066015331021106,-77.55856949362979,True,Polygon,,,153155.0,,,single_source_geometry,
site_02477,Meta,PNNL,1,1,PNNL,building,PNNL:building_01340746574,Operating/inferred,True,False,NM,Valencia County,,34.825823197722954,-106.78246827061649,True,Polygon,Meta,Meta,588461.0,,,single_source_geometry,
site_02478,,PNNL,1,1,PNNL,building,PNNL:building_01343764880,Operating/inferred,True,False,VA,Fairfax County,,38.92277280028818,-77.42787142077401,True,Polygon,,,135479.0,,,single_source_geometry,
site_02479,,PNNL,1,1,PNNL,building,PNNL:building_01343764881,Operating/inferred,True,False,VA,Fairfax County,,38.921124573021366,-77.42655352213022,True,Polygon,,,130413.0,,,single_source_geometry,
site_02480,,PNNL,1,1,PNNL,building,PNNL:building_01343764882,Operating/inferred,True,False,VA,Fairfax County,,38.9226915826871,-77.42630675543383,True,Polygon,,,132753.0,,,single_source_geometry,
site_02481,Amazon,PNNL,1,1,PNNL,building,PNNL:building_01344369104,Operating/inferred,True,False,TX,Bexar County,,29.450736236167327,-98.63871379564972,True,Polygon,,Amazon,104910.0,,,single_source_geometry,
site_02482,,PNNL,1,1,PNNL,building,PNNL:building_01344369111,Operating/inferred,True,False,TX,Bexar County,,29.41845384292862,-98.788807852764,True,Polygon,,,64212.0,,,single_source_geometry,
site_02483,DataBank Santa Clara SFO1,PNNL,1,1,PNNL,building,PNNL:building_01351049826,Operating/inferred,True,False,CA,Santa Clara County,,37.40729868242747,-121.96595642250189,True,Polygon,DataBank,DataBank Santa Clara SFO1,26781.0,,,single_source_geometry,
site_02484,PTC,PNNL,1,1,PNNL,building,PNNL:building_01365213539,Operating/inferred,True,False,OR,Linn County,,44.77521879334287,-122.61593123751021,True,Polygon,Stayton Cooperative Telephone Company,PTC,2521.0,,,single_source_geometry,
site_02485,,PNNL,1,1,PNNL,building,PNNL:building_01368776076,Operating/inferred,True,False,IA,Polk County,,41.51586406763058,-93.72031237839327,True,Polygon,,,263940.0,,,single_source_geometry,
site_02486,,PNNL,1,1,PNNL,building,PNNL:building_01368776077,Operating/inferred,True,False,IA,Polk County,,41.516863672550784,-93.71976722360252,True,Polygon,,,248069.0,,,single_source_geometry,
